Source;Date;Mean
GCAG;1925-09-01;-0.10400000000000001
GCAG;1891-10-01;-0.2861
GISTEMP;1886-02-01;-0.46
GCAG;1999-10-01;0.3773
GCAG;1991-05-01;0.4107
GISTEMP;1984-01-01;0.30000000000000004
GISTEMP;2012-08-01;0.63
GISTEMP;1992-12-01;0.22
GISTEMP;1964-05-01;-0.25
GCAG;1951-06-01;0.0381
GISTEMP;1930-06-01;-0.19
GCAG;2013-10-01;0.6787000000000001
GISTEMP;1955-03-01;-0.36
GCAG;1943-10-01;0.3095
GCAG;1935-10-01;-0.013000000000000001
GCAG;1927-12-01;-0.31320000000000003
GCAG;1912-12-01;-0.3553
GCAG;1942-11-01;0.167
GCAG;1894-10-01;-0.21350000000000002
GISTEMP;1888-05-01;-0.22
GISTEMP;1880-07-01;-0.24
GISTEMP;1956-05-01;-0.28
GCAG;1922-08-01;-0.2793
GISTEMP;1887-04-01;-0.37
GISTEMP;1993-04-01;0.28
GCAG;1979-01-01;0.1602
GISTEMP;2016-03-01;1.3
GCAG;1957-04-01;-0.0193
GCAG;1921-02-01;-0.1494
GCAG;1908-06-01;-0.4062
GCAG;2009-10-01;0.6418
GISTEMP;1992-07-01;0.13
GISTEMP;1982-11-01;0.14
GISTEMP;1936-11-01;-0.05
GCAG;2011-12-01;0.5485
GCAG;1994-11-01;0.453
GCAG;1985-02-01;0.0176
GISTEMP;1949-01-01;0.09
GISTEMP;1938-10-01;0.11
GCAG;1931-04-01;-0.1625
GISTEMP;2015-06-01;0.78
GISTEMP;1937-12-01;-0.12
GCAG;1926-02-01;0.0811
GISTEMP;1888-02-01;-0.43
GISTEMP;1928-11-01;-0.09
GISTEMP;1918-09-01;-0.14
GISTEMP;2009-01-01;0.62
GCAG;2004-11-01;0.7601
GISTEMP;1899-04-01;-0.21
GCAG;2008-10-01;0.669
GISTEMP;1925-06-01;-0.34
GISTEMP;1917-12-01;-0.71
GISTEMP;1901-03-01;0.05
GISTEMP;1899-03-01;-0.35000000000000003
GCAG;1883-04-01;-0.1746
GCAG;1922-07-01;-0.2615
GISTEMP;1920-10-01;-0.29
GCAG;1891-01-01;-0.37720000000000004
GCAG;1889-09-01;-0.22640000000000002
GCAG;1996-09-01;0.2696
GCAG;1963-11-01;0.1947
GISTEMP;1958-04-01;0.01
GISTEMP;1950-11-01;-0.35000000000000003
GISTEMP;1908-03-01;-0.58
GCAG;2004-09-01;0.5331
GCAG;2005-08-01;0.6247
GISTEMP;1968-10-01;0.12
GCAG;1951-02-01;-0.4101
GCAG;1907-02-01;-0.4038
GCAG;1903-06-01;-0.3759
GCAG;2012-05-01;0.7221000000000001
GISTEMP;2005-08-01;0.63
GISTEMP;1995-06-01;0.45
GISTEMP;1968-12-01;-0.14
GISTEMP;1954-08-01;-0.13
GISTEMP;1953-01-01;0.09
GCAG;1994-02-01;0.0791
GCAG;1967-06-01;-0.029900000000000003
GISTEMP;1919-07-01;-0.21
GISTEMP;1900-02-01;-0.08
GCAG;1965-08-01;-0.046400000000000004
GISTEMP;1938-05-01;-0.07
GCAG;1915-01-01;-0.1374
GCAG;2012-09-01;0.7266
GISTEMP;2005-11-01;0.76
GISTEMP;1949-04-01;-0.07
GISTEMP;1942-05-01;0.14
GISTEMP;1891-03-01;-0.15
GISTEMP;1891-05-01;-0.17
GCAG;1987-04-01;0.3009
GCAG;1974-11-01;-0.0671
GCAG;1949-11-01;-0.0534
GISTEMP;1922-08-01;-0.31
GISTEMP;1910-01-01;-0.44
GCAG;1900-12-01;0.032
GISTEMP;1894-11-01;-0.25
GISTEMP;1882-09-01;-0.01
GCAG;1954-07-01;-0.12290000000000001
GISTEMP;1950-05-01;-0.12
GISTEMP;1963-03-01;-0.13
GCAG;1952-07-01;0.07350000000000001
GISTEMP;1935-11-01;-0.29
GISTEMP;1935-10-01;-0.08
GISTEMP;1987-08-01;0.28
GISTEMP;1979-07-01;0.03
GISTEMP;1970-02-01;0.22
GISTEMP;1932-03-01;-0.2
GISTEMP;1926-07-01;-0.21
GISTEMP;2001-02-01;0.46
GCAG;1963-07-01;0.13820000000000002
GCAG;1961-08-01;0.032
GCAG;1961-03-01;0.1646
GCAG;1942-08-01;0.044
GISTEMP;1920-09-01;-0.2
GISTEMP;2000-12-01;0.30000000000000004
GISTEMP;1984-06-01;0.04
GISTEMP;1965-12-01;-0.05
GISTEMP;1962-03-01;0.12
GCAG;1924-02-01;-0.1859
GISTEMP;1907-02-01;-0.53
GISTEMP;1899-09-01;0.0
GCAG;1894-02-01;-0.2215
GISTEMP;1880-08-01;-0.08
GISTEMP;1974-11-01;-0.07
GISTEMP;1962-12-01;-0.01
GCAG;1959-04-01;0.11800000000000001
GCAG;1941-08-01;0.1736
GCAG;1914-12-01;-0.0998
GCAG;2012-04-01;0.7335
GCAG;2010-10-01;0.6268
GCAG;2007-11-01;0.5172
GISTEMP;2006-03-01;0.63
GISTEMP;1989-10-01;0.32
GCAG;2000-08-01;0.45570000000000005
GISTEMP;1997-02-01;0.37
GISTEMP;1992-08-01;0.1
GCAG;1894-04-01;-0.3023
GISTEMP;1992-09-01;0.01
GCAG;1957-07-01;0.0596
GCAG;1953-09-01;0.0632
GISTEMP;1917-06-01;-0.4
GCAG;1916-04-01;-0.1978
GCAG;1915-02-01;-0.0108
GCAG;1899-11-01;0.15230000000000002
GCAG;2009-01-01;0.5955
GCAG;1976-12-01;0.0906
GCAG;1953-05-01;0.14400000000000002
GCAG;1945-10-01;0.2569
GISTEMP;1935-04-01;-0.35000000000000003
GCAG;1932-10-01;-0.0926
GISTEMP;1945-06-01;0.02
GISTEMP;1930-03-01;-0.08
GISTEMP;2015-05-01;0.78
GISTEMP;2001-01-01;0.44
GISTEMP;1996-11-01;0.42
GCAG;1992-08-01;0.1405
GCAG;1954-01-01;-0.23520000000000002
GISTEMP;1923-12-01;-0.06
GCAG;2011-09-01;0.5998
GCAG;1952-03-01;-0.048
GISTEMP;1939-07-01;-0.06
GCAG;1929-05-01;-0.2886
GISTEMP;1903-08-01;-0.44
GCAG;1888-05-01;-0.15610000000000002
GISTEMP;1951-06-01;-0.05
GCAG;1912-03-01;-0.3123
GISTEMP;1894-05-01;-0.30000000000000004
GISTEMP;1983-08-01;0.30000000000000004
GCAG;1999-11-01;0.3688
GCAG;2001-08-01;0.6032000000000001
GISTEMP;1985-09-01;0.14
GISTEMP;1942-08-01;-0.03
GISTEMP;1928-03-01;-0.28
GISTEMP;1916-04-01;-0.25
GCAG;1888-11-01;-0.041800000000000004
GISTEMP;1987-09-01;0.39
GCAG;1969-08-01;0.0954
GCAG;1899-12-01;-0.1656
GCAG;1960-07-01;0.0339
GISTEMP;1955-08-01;0.04
GISTEMP;1951-07-01;0.0
GCAG;1950-11-01;-0.36050000000000004
GCAG;1912-10-01;-0.5185000000000001
GISTEMP;1880-11-01;-0.19
GISTEMP;1934-12-01;-0.09
GISTEMP;1906-09-01;-0.25
GISTEMP;1885-06-01;-0.5
GCAG;2002-06-01;0.589
GCAG;2000-12-01;0.31920000000000004
GCAG;1977-11-01;0.26030000000000003
GISTEMP;1975-03-01;0.14
GISTEMP;1936-05-01;-0.17
GCAG;1932-05-01;-0.16740000000000002
GCAG;1891-06-01;-0.2023
GISTEMP;2009-03-01;0.53
GCAG;1962-01-01;0.1345
GISTEMP;1935-07-01;-0.19
GCAG;1932-02-01;-0.1794
GISTEMP;1970-06-01;-0.03
GISTEMP;1901-06-01;-0.1
GCAG;1967-08-01;-0.0055000000000000005
GISTEMP;2006-12-01;0.77
GISTEMP;1893-12-01;-0.38
GCAG;1966-11-01;-0.0465
GISTEMP;1953-11-01;-0.05
GCAG;1920-09-01;-0.17550000000000002
GISTEMP;1907-04-01;-0.4
GCAG;1975-04-01;0.0779
GISTEMP;1954-11-01;0.08
GCAG;1951-04-01;-0.0877
GISTEMP;1926-01-01;0.2
GCAG;1918-07-01;-0.2024
GISTEMP;1905-10-01;-0.23
GCAG;1883-02-01;-0.29150000000000004
GISTEMP;1912-08-01;-0.51
GISTEMP;1909-06-01;-0.52
GCAG;2009-06-01;0.6741
GCAG;1994-06-01;0.387
GISTEMP;1970-04-01;0.09
GCAG;1905-12-01;-0.13340000000000002
GCAG;1884-12-01;-0.14400000000000002
GCAG;2009-05-01;0.5868
GISTEMP;1988-03-01;0.49
GCAG;1975-11-01;-0.145
GISTEMP;1952-08-01;0.07
GISTEMP;1951-01-01;-0.35000000000000003
GISTEMP;1949-02-01;-0.16
GCAG;1947-05-01;-0.019
GISTEMP;1914-09-01;-0.13
GISTEMP;1991-09-01;0.5
GCAG;1955-09-01;-0.09230000000000001
GCAG;1947-12-01;-0.1463
GISTEMP;1910-06-01;-0.36
GISTEMP;1892-10-01;-0.17
GCAG;2016-12-01;0.7895000000000001
GCAG;1958-04-01;0.114
GISTEMP;1914-01-01;0.02
GCAG;1912-08-01;-0.4516
GISTEMP;1880-06-01;-0.29
GISTEMP;1975-09-01;-0.03
GISTEMP;1941-11-01;0.12
GISTEMP;1900-12-01;-0.14
GCAG;1892-08-01;-0.3279
GCAG;2007-04-01;0.7336
GISTEMP;1900-06-01;-0.15
GCAG;1983-01-01;0.5169
GCAG;2008-11-01;0.6703
GCAG;1986-02-01;0.2788
GCAG;1975-05-01;0.0693
GCAG;1956-12-01;-0.153
GCAG;1956-02-01;-0.2732
GCAG;1934-05-01;-0.0444
GISTEMP;1922-04-01;-0.22
GISTEMP;1968-09-01;-0.18
GCAG;2004-07-01;0.4806
GCAG;1999-01-01;0.5007
GCAG;1906-05-01;-0.21660000000000001
GCAG;1895-11-01;-0.1602
GCAG;1998-09-01;0.5271
GCAG;1953-06-01;0.124
GISTEMP;1947-10-01;0.06
GISTEMP;1908-01-01;-0.46
GCAG;2005-03-01;0.6918000000000001
GCAG;1891-03-01;-0.212
GCAG;1890-11-01;-0.34190000000000004
GISTEMP;1999-01-01;0.48
GISTEMP;1973-06-01;0.16
GISTEMP;1931-04-01;-0.21
GISTEMP;1931-02-01;-0.22
GCAG;2003-01-01;0.6907
GCAG;1999-02-01;0.6733
GISTEMP;1994-05-01;0.29
GCAG;1973-11-01;0.022
GCAG;1947-11-01;-0.0238
GCAG;1952-02-01;0.0921
GCAG;1913-06-01;-0.3779
GCAG;1906-04-01;-0.0514
GISTEMP;1920-01-01;-0.15
GISTEMP;1916-08-01;-0.27
GISTEMP;1948-11-01;-0.08
GCAG;1928-03-01;-0.263
GCAG;1924-11-01;-0.2942
GISTEMP;1923-01-01;-0.27
GISTEMP;1897-08-01;-0.03
GCAG;2005-06-01;0.6722
GCAG;1966-12-01;-0.12440000000000001
GISTEMP;1901-04-01;-0.06
GCAG;1895-01-01;-0.4389
GCAG;1893-10-01;-0.2099
GISTEMP;1996-05-01;0.30000000000000004
GCAG;1983-12-01;0.2748
GISTEMP;1943-02-01;0.22
GCAG;1934-04-01;-0.2318
GCAG;1906-02-01;-0.2379
GCAG;1881-09-01;-0.1824
GCAG;2012-06-01;0.7039000000000001
GISTEMP;1995-03-01;0.45
GCAG;1990-08-01;0.34790000000000004
GCAG;1972-12-01;0.2529
GISTEMP;1913-10-01;-0.34
GISTEMP;2013-04-01;0.52
GISTEMP;2003-12-01;0.75
GCAG;1965-12-01;-0.012400000000000001
GISTEMP;1944-02-01;0.31
GCAG;1975-07-01;0.0055000000000000005
GCAG;1966-05-01;-0.0359
GCAG;1964-04-01;-0.1847
GISTEMP;1912-07-01;-0.41000000000000003
GCAG;1912-05-01;-0.2257
GCAG;1884-09-01;-0.2238
GCAG;2006-08-01;0.6231
GISTEMP;2001-05-01;0.59
GISTEMP;1971-03-01;-0.18
GISTEMP;1940-12-01;0.19
GISTEMP;1913-11-01;-0.18
GISTEMP;2015-07-01;0.71
GCAG;1974-01-01;-0.1953
GISTEMP;1973-04-01;0.25
GISTEMP;1968-01-01;-0.23
GCAG;1933-07-01;-0.181
GCAG;1917-05-01;-0.45
GISTEMP;1917-04-01;-0.38
GISTEMP;1902-09-01;-0.2
GISTEMP;1890-12-01;-0.30000000000000004
GISTEMP;1883-11-01;-0.21
GISTEMP;1960-08-01;-0.01
GCAG;1918-10-01;-0.0998
GCAG;2015-03-01;0.8969
GCAG;1985-07-01;0.0779
GISTEMP;1980-02-01;0.42
GCAG;1949-05-01;-0.0063
GISTEMP;1946-09-01;-0.02
GISTEMP;1887-07-01;-0.19
GCAG;1970-07-01;-0.0218
GCAG;2014-05-01;0.7938000000000001
GCAG;1939-05-01;-0.0366
GISTEMP;1941-01-01;0.13
GISTEMP;1909-12-01;-0.55
GISTEMP;1974-02-01;-0.28
GCAG;1972-08-01;0.0863
GISTEMP;1970-12-01;-0.13
GCAG;1934-07-01;-0.08940000000000001
GISTEMP;1949-06-01;-0.22
GCAG;1948-06-01;-0.015
GCAG;1946-05-01;-0.0298
GCAG;1928-06-01;-0.2777
GISTEMP;1919-04-01;-0.17
GCAG;1880-10-01;-0.1786
GCAG;1998-08-01;0.6816
GCAG;1986-08-01;0.1698
GCAG;1977-10-01;0.1189
GISTEMP;1958-08-01;-0.06
GCAG;1917-08-01;-0.1726
GISTEMP;1911-09-01;-0.38
GCAG;1892-12-01;-0.4708
GISTEMP;1967-06-01;-0.08
GISTEMP;1897-04-01;-0.01
GCAG;1973-08-01;0.07740000000000001
GISTEMP;1953-04-01;0.2
GCAG;1917-11-01;-0.1348
GCAG;1904-09-01;-0.4632
GCAG;1888-09-01;-0.069
GISTEMP;1887-05-01;-0.33
GCAG;1974-08-01;0.0131
GCAG;1927-09-01;-0.0275
GISTEMP;1895-07-01;-0.16
GCAG;1984-07-01;0.1193
GCAG;1968-05-01;-0.08030000000000001
GCAG;1945-01-01;0.1535
GISTEMP;1923-03-01;-0.32
GCAG;1976-02-01;-0.1221
GCAG;1882-06-01;-0.1391
GCAG;1981-03-01;0.4083
GISTEMP;1978-01-01;0.08
GISTEMP;1976-11-01;-0.06
GCAG;1887-01-01;-0.37920000000000004
GISTEMP;1898-09-01;-0.19
GCAG;2010-06-01;0.7339
GCAG;1964-07-01;-0.1111
GCAG;1949-01-01;0.12090000000000001
GISTEMP;1991-02-01;0.51
GCAG;1979-07-01;0.1746
GISTEMP;1969-01-01;-0.11
GCAG;1930-01-01;-0.3206
GCAG;1913-08-01;-0.328
GCAG;1908-12-01;-0.3846
GISTEMP;1963-12-01;0.0
GISTEMP;1967-08-01;0.02
GISTEMP;1958-05-01;0.08
GISTEMP;1895-11-01;-0.15
GCAG;1881-05-01;0.0284
GISTEMP;1989-06-01;0.15
GCAG;1968-10-01;0.0471
GCAG;1900-07-01;-0.0728
GCAG;1900-04-01;-0.0985
GCAG;1900-01-01;-0.2404
GISTEMP;1982-03-01;-0.01
GISTEMP;2005-10-01;0.8
GISTEMP;2004-01-01;0.59
GCAG;1955-04-01;-0.2383
GISTEMP;1899-07-01;-0.13
GISTEMP;2006-04-01;0.5
GCAG;1995-11-01;0.455
GISTEMP;1995-05-01;0.29
GCAG;1940-02-01;0.0514
GCAG;1939-12-01;0.4057
GCAG;1900-11-01;-0.1345
GISTEMP;1976-04-01;-0.1
GISTEMP;1914-02-01;-0.13
GISTEMP;1907-12-01;-0.5
GCAG;2014-09-01;0.7872
GCAG;1985-09-01;0.101
GISTEMP;1979-05-01;0.06
GISTEMP;1967-07-01;0.01
GCAG;1968-01-01;-0.1865
GCAG;1951-08-01;0.113
GCAG;1948-05-01;0.1427
GISTEMP;1909-07-01;-0.43
GISTEMP;1894-04-01;-0.41000000000000003
GCAG;1888-03-01;-0.2974
GCAG;1885-11-01;-0.1262
GISTEMP;2013-03-01;0.66
GISTEMP;1998-01-01;0.61
GISTEMP;1989-11-01;0.21
GISTEMP;1986-02-01;0.39
GISTEMP;1985-08-01;0.15
GCAG;1977-05-01;0.2368
GCAG;1947-02-01;-0.07740000000000001
GISTEMP;1932-04-01;-0.07
GCAG;1894-06-01;-0.3487
GISTEMP;1941-09-01;0.02
GCAG;1912-09-01;-0.5056
GISTEMP;1881-07-01;-0.07
GCAG;1993-01-01;0.384
GCAG;1980-02-01;0.3506
GISTEMP;1913-03-01;-0.44
GISTEMP;1905-04-01;-0.36
GISTEMP;1897-02-01;-0.19
GISTEMP;1885-10-01;-0.2
GCAG;2016-05-01;0.8738
GCAG;1945-03-01;0.1072
GCAG;1943-01-01;-0.0241
GCAG;1996-01-01;0.2625
GISTEMP;1910-10-01;-0.39
GISTEMP;1910-05-01;-0.34
GISTEMP;1899-02-01;-0.39
GCAG;1885-07-01;-0.23750000000000002
GISTEMP;2009-09-01;0.7000000000000001
GCAG;1991-10-01;0.3292
GISTEMP;1985-05-01;0.17
GISTEMP;1930-04-01;-0.26
GCAG;1992-03-01;0.4333
GISTEMP;1969-04-01;0.19
GISTEMP;1919-05-01;-0.2
GCAG;1914-02-01;-0.1203
GCAG;2004-02-01;0.7232000000000001
GISTEMP;2002-09-01;0.65
GCAG;1904-12-01;-0.2414
GISTEMP;1920-02-01;-0.22
GCAG;1907-12-01;-0.3922
GCAG;1998-10-01;0.4965
GISTEMP;1984-05-01;0.33
GISTEMP;1983-03-01;0.42
GISTEMP;1971-07-01;-0.12
GCAG;1955-10-01;-0.1232
GISTEMP;1929-08-01;-0.29
GCAG;2009-07-01;0.6439
GCAG;2005-05-01;0.6573
GISTEMP;1973-08-01;0.02
GCAG;1934-09-01;-0.1226
GISTEMP;1925-03-01;-0.24
GCAG;1896-10-01;-0.0056
GCAG;1965-11-01;-0.09
GCAG;1947-09-01;-0.1306
GCAG;1926-04-01;-0.1389
GCAG;1978-04-01;0.13240000000000002
GISTEMP;1972-04-01;-0.01
GISTEMP;1966-11-01;-0.02
GISTEMP;1961-10-01;0.0
GISTEMP;1912-12-01;-0.42
GISTEMP;1886-07-01;-0.16
GISTEMP;2005-05-01;0.65
GCAG;1919-08-01;-0.20770000000000002
GCAG;1902-10-01;-0.2821
GCAG;2016-04-01;1.0733
GISTEMP;2003-05-01;0.62
GISTEMP;1982-06-01;0.05
GISTEMP;2015-09-01;0.81
GCAG;1941-07-01;0.2069
GISTEMP;1922-05-01;-0.34
GISTEMP;1915-12-01;-0.25
GISTEMP;1891-07-01;-0.22
GCAG;1929-08-01;-0.2078
GISTEMP;1884-01-01;-0.18
GCAG;1946-12-01;-0.2636
GCAG;1993-02-01;0.3967
GISTEMP;1975-05-01;0.16
GCAG;1893-09-01;-0.2587
GCAG;2011-02-01;0.49760000000000004
GISTEMP;1997-10-01;0.64
GISTEMP;1934-05-01;-0.11
GCAG;1929-10-01;-0.11850000000000001
GISTEMP;1918-02-01;-0.33
GCAG;1911-01-01;-0.5067
GCAG;1896-03-01;-0.2079
GISTEMP;1946-07-01;-0.09
GISTEMP;1937-04-01;-0.17
GISTEMP;1935-06-01;-0.23
GISTEMP;1898-04-01;-0.33
GISTEMP;1993-01-01;0.37
GISTEMP;1965-04-01;-0.2
GISTEMP;1953-12-01;0.03
GCAG;1946-09-01;-0.0164
GISTEMP;1891-01-01;-0.46
GISTEMP;1989-08-01;0.36
GISTEMP;1962-10-01;-0.03
GCAG;1956-10-01;-0.19890000000000002
GISTEMP;1945-07-01;0.07
GISTEMP;1926-09-01;-0.11
GCAG;1924-09-01;-0.2836
GISTEMP;2010-04-01;0.87
GCAG;1997-09-01;0.625
GCAG;1928-01-01;-0.08
GCAG;1922-10-01;-0.2506
GISTEMP;1895-01-01;-0.44
GCAG;2004-10-01;0.6177
GISTEMP;1977-10-01;0.04
GCAG;1970-11-01;0.022600000000000002
GCAG;1957-11-01;0.1282
GISTEMP;1950-01-01;-0.30000000000000004
GISTEMP;1949-03-01;-0.01
GCAG;1882-04-01;-0.1241
GISTEMP;1990-05-01;0.46
GCAG;1948-03-01;-0.1841
GISTEMP;1931-03-01;-0.06
GISTEMP;1918-10-01;-0.03
GISTEMP;1887-03-01;-0.32
GISTEMP;1881-08-01;-0.03
GISTEMP;2008-01-01;0.24
GCAG;1959-03-01;0.2041
GCAG;1899-06-01;-0.19770000000000001
GISTEMP;1899-05-01;-0.2
GISTEMP;1971-11-01;-0.04
GISTEMP;1942-07-01;0.02
GCAG;1932-09-01;-0.0695
GCAG;1908-04-01;-0.4832
GISTEMP;1903-05-01;-0.41000000000000003
GCAG;1976-08-01;-0.08940000000000001
GCAG;1955-11-01;-0.2373
GISTEMP;1955-11-01;-0.28
GISTEMP;1898-11-01;-0.35000000000000003
GISTEMP;1907-07-01;-0.35000000000000003
GISTEMP;1897-01-01;-0.22
GCAG;1886-09-01;-0.19690000000000002
GISTEMP;1962-07-01;-0.02
GCAG;1960-08-01;0.0461
GISTEMP;1942-02-01;0.05
GISTEMP;2007-11-01;0.5700000000000001
GCAG;1998-11-01;0.4132
GCAG;1918-02-01;-0.2892
GISTEMP;1890-03-01;-0.41000000000000003
GISTEMP;2014-01-01;0.73
GCAG;1988-06-01;0.3865
GCAG;1987-08-01;0.38320000000000004
GCAG;1949-02-01;-0.1476
GISTEMP;1935-01-01;-0.37
GISTEMP;1895-02-01;-0.42
GISTEMP;1885-11-01;-0.22
GCAG;2015-11-01;0.9655
GCAG;1915-09-01;-0.1111
GISTEMP;2014-03-01;0.77
GISTEMP;2004-12-01;0.52
GCAG;1993-12-01;0.31880000000000003
GCAG;1985-05-01;0.19590000000000002
GISTEMP;1964-06-01;-0.07
GCAG;1883-05-01;-0.14550000000000002
GISTEMP;1937-08-01;0.03
GCAG;1937-05-01;-0.0187
GISTEMP;1917-09-01;-0.18
GCAG;1911-08-01;-0.4541
GCAG;1898-12-01;-0.0073
GISTEMP;1898-02-01;-0.34
GCAG;1979-02-01;0.0922
GCAG;1957-05-01;0.1092
GISTEMP;1912-04-01;-0.2
GISTEMP;1891-08-01;-0.21
GISTEMP;1947-03-01;0.05
GISTEMP;1946-08-01;-0.08
GCAG;1901-05-01;-0.12480000000000001
GISTEMP;2001-06-01;0.55
GCAG;1990-02-01;0.4072
GCAG;1987-03-01;0.2541
GISTEMP;2002-11-01;0.59
GISTEMP;1988-09-01;0.42
GISTEMP;1948-09-01;-0.1
GISTEMP;1938-02-01;-0.04
GCAG;1984-03-01;0.272
GISTEMP;1960-09-01;0.05
GISTEMP;1950-07-01;-0.09
GCAG;1928-10-01;-0.12560000000000002
GCAG;1921-03-01;-0.21760000000000002
GISTEMP;1881-09-01;-0.09
GISTEMP;2010-07-01;0.62
GISTEMP;2009-04-01;0.61
GCAG;1989-12-01;0.40130000000000005
GCAG;1981-08-01;0.24280000000000002
GCAG;1962-07-01;0.09050000000000001
GISTEMP;1961-12-01;-0.15
GISTEMP;1928-01-01;-0.04
GISTEMP;1927-09-01;-0.06
GCAG;1884-07-01;-0.2985
GCAG;2003-03-01;0.5702
GISTEMP;1979-09-01;0.27
GISTEMP;1943-11-01;0.25
GCAG;1935-04-01;-0.25670000000000004
GCAG;1917-04-01;-0.3146
GCAG;1891-09-01;-0.1514
GISTEMP;1888-06-01;-0.2
GCAG;1881-12-01;-0.0439
GISTEMP;2013-05-01;0.61
GCAG;1996-04-01;0.2725
GCAG;1971-06-01;-0.12430000000000001
GISTEMP;1940-07-01;0.1
GCAG;1939-01-01;-0.1665
GCAG;2016-08-01;0.8998
GISTEMP;1987-07-01;0.46
GCAG;1903-03-01;-0.2755
GISTEMP;2006-01-01;0.5700000000000001
GCAG;1966-07-01;0.06670000000000001
GISTEMP;1902-08-01;-0.28
GCAG;1936-07-01;-0.013900000000000001
GISTEMP;1926-03-01;0.12
GCAG;2007-07-01;0.5286000000000001
GISTEMP;1986-01-01;0.30000000000000004
GCAG;1981-02-01;0.3629
GISTEMP;1964-08-01;-0.2
GCAG;1962-10-01;0.0796
GISTEMP;1930-09-01;-0.11
GISTEMP;1885-04-01;-0.45
GCAG;2002-02-01;0.7846000000000001
GISTEMP;2000-11-01;0.34
GISTEMP;1984-09-01;0.2
GCAG;1965-01-01;-0.0699
GCAG;1917-06-01;-0.3432
GISTEMP;1984-10-01;0.15
GISTEMP;1948-07-01;-0.13
GCAG;1926-10-01;-0.084
GISTEMP;1901-12-01;-0.30000000000000004
GISTEMP;2008-08-01;0.44
GISTEMP;1957-02-01;-0.05
GISTEMP;1943-01-01;-0.01
GCAG;1888-01-01;-0.3871
GCAG;2013-07-01;0.6662
GCAG;1991-11-01;0.3175
GCAG;1973-06-01;0.19720000000000001
GISTEMP;1911-01-01;-0.64
GISTEMP;1908-06-01;-0.39
GCAG;1906-12-01;-0.165
GCAG;1999-03-01;0.37020000000000003
GCAG;1994-04-01;0.3568
GISTEMP;1981-03-01;0.48
GISTEMP;1966-03-01;0.04
GISTEMP;1933-09-01;-0.26
GISTEMP;1929-02-01;-0.61
GCAG;1925-02-01;-0.2783
GCAG;2016-11-01;0.7504000000000001
GISTEMP;2000-09-01;0.42
GISTEMP;1930-10-01;-0.08
GISTEMP;1924-04-01;-0.35000000000000003
GISTEMP;1884-08-01;-0.27
GCAG;1884-01-01;-0.18430000000000002
GISTEMP;1880-01-01;-0.30000000000000004
GCAG;1973-07-01;0.1163
GCAG;1950-09-01;-0.10490000000000001
GISTEMP;1955-04-01;-0.23
GCAG;1925-10-01;-0.1326
GCAG;2006-06-01;0.6399
GISTEMP;1987-04-01;0.24
GCAG;1903-10-01;-0.43570000000000003
GISTEMP;1892-11-01;-0.49
GISTEMP;1952-12-01;-0.02
GISTEMP;1951-10-01;0.06
GISTEMP;1916-01-01;-0.2
GCAG;1904-04-01;-0.4717
GISTEMP;1892-08-01;-0.2
GCAG;2016-02-01;1.1921
GISTEMP;1993-07-01;0.28
GCAG;1986-06-01;0.2534
GCAG;1957-10-01;0.0143
GISTEMP;1914-08-01;-0.15
GISTEMP;2012-02-01;0.49
GISTEMP;1986-08-01;0.12
GCAG;1978-08-01;0.0033
GISTEMP;1918-03-01;-0.21
GISTEMP;1916-09-01;-0.29
GCAG;1888-02-01;-0.32880000000000004
GISTEMP;1890-11-01;-0.37
GISTEMP;1997-03-01;0.52
GCAG;1981-11-01;0.2119
GCAG;1913-05-01;-0.394
GISTEMP;1973-03-01;0.26
GISTEMP;1898-05-01;-0.35000000000000003
GCAG;1897-08-01;-0.07350000000000001
GCAG;1892-03-01;-0.3032
GCAG;1990-10-01;0.4277
GCAG;1956-03-01;-0.2003
GCAG;1940-09-01;0.14830000000000002
GISTEMP;1937-03-01;-0.17
GCAG;1930-12-01;0.0064
GCAG;1928-07-01;-0.1773
GCAG;2008-08-01;0.5594
GCAG;1995-12-01;0.3477
GISTEMP;2013-06-01;0.65
GCAG;1995-09-01;0.3865
GISTEMP;1987-05-01;0.26
GISTEMP;1964-02-01;-0.12
GCAG;1962-08-01;0.055200000000000006
GISTEMP;1942-03-01;0.13
GISTEMP;2016-12-01;0.81
GCAG;2007-10-01;0.5670000000000001
GCAG;1997-06-01;0.5308
GCAG;1978-02-01;0.1306
GCAG;1976-03-01;-0.2394
GISTEMP;1959-01-01;0.06
GCAG;1952-01-01;0.152
GCAG;1946-08-01;-0.0697
GCAG;1945-06-01;0.1413
GISTEMP;1944-01-01;0.41000000000000003
GCAG;1924-06-01;-0.22590000000000002
GISTEMP;1921-07-01;-0.16
GCAG;1889-08-01;-0.137
GISTEMP;1986-07-01;0.13
GISTEMP;1891-10-01;-0.24
GCAG;1890-08-01;-0.3257
GCAG;1883-08-01;-0.0526
GISTEMP;1984-03-01;0.29
GISTEMP;1918-11-01;-0.16
GCAG;1910-10-01;-0.4199
GISTEMP;1888-08-01;-0.11
GISTEMP;1897-06-01;-0.12
GISTEMP;1958-01-01;0.39
GCAG;1981-07-01;0.2268
GISTEMP;1939-05-01;-0.07
GCAG;1887-03-01;-0.1655
GISTEMP;1884-07-01;-0.35000000000000003
GCAG;1963-06-01;0.0499
GISTEMP;1951-03-01;-0.19
GCAG;1939-10-01;-0.0427
GCAG;1964-03-01;-0.1421
